OBJECT_NAME,OBJECT_ID,EPOCH,MEAN_MOTION,ECCENTRICITY,INCLINATION,RA_OF_ASC_NODE,ARG_OF_PERICENTER,MEAN_ANOMALY,EPHEMERIS_TYPE,CLASSIFICATION_TYPE,NORAD_CAT_ID,ELEMENT_SET_NO,REV_AT_EPOCH,BSTAR,MEAN_MOTION_DOT,MEAN_MOTION_DDOT
STARLINK-1274,2020-019AD,2025-04-20T09:20:17.000160,15.06408723,.0001362,53.0531,157.9688,92.1247,267.9898,0,U,45387,999,28127,-.68842E-4,-.1307E-4,0
STARLINK-1280,2020-019AE,2025-04-20T13:21:49.896000,15.06422443,.0001581,53.0533,177.2177,91.5986,268.5184,0,U,45388,999,28102,.79594E-3,.11601E-3,0
STARLINK-1283,2020-019AF,2025-04-20T09:41:33.800352,15.06402058,.0001278,53.0527,157.9034,75.8533,284.2598,0,U,45389,999,28128,.71654E-3,.10408E-3,0
STARLINK-1284,2020-019AG,2025-04-20T12:15:28.549440,15.06397486,.0001313,53.0527,157.4214,101.3190,258.7946,0,U,45390,999,28129,.46141E-3,.6597E-4,0
STARLINK-1292,2020-019AL,2025-04-20T12:26:06.114912,15.06394838,.0001432,53.0544,157.3910,97.1650,262.9502,0,U,45394,999,28103,.24739E-3,.3405E-4,0
STARLINK-1297,2020-019AM,2025-04-20T13:08:33.695808,15.06399506,.0001448,53.0538,157.2568,88.9911,271.1244,0,U,45395,999,28048,.12935E-3,.1646E-4,0
STARLINK-1307,2020-019AP,2025-04-20T09:46:50.304288,15.06381900,.0001427,53.0535,157.8871,85.9503,274.1649,0,U,45397,999,28110,-.33621E-3,-.5283E-4,0
STARLINK-1312,2020-019AQ,2025-04-20T09:36:13.590720,15.06415366,.0001211,53.0535,157.9267,106.8003,253.3119,0,U,45398,999,28103,.58032E-3,.8376E-4,0
STARLINK-1255,2020-019AR,2025-04-20T12:11:30.768000,15.06418652,.0001207,53.0540,147.4378,87.5570,272.5557,0,U,45399,999,28124,.60134E-3,.8691E-4,0
STARLINK-1256,2020-019AT,2025-04-20T22:00:01.999584,15.78901416,.0008236,53.0460,102.1410,59.2244,350.3885,0,U,45401,999,609,.10944E-2,.201823E-2,0
STARLINK-1259,2020-019AV,2025-04-20T07:56:42.783072,15.06400797,.000137,53.0547,148.2278,90.9813,269.1333,0,U,45403,999,28121,.28405E-3,.3952E-4,0
STARLINK-1260,2020-019AW,2025-04-20T11:23:44.676096,15.06393464,.0001369,53.0538,147.5870,95.1720,264.9426,0,U,45404,999,28114,.24489E-3,.3367E-4,0
STARLINK-1263,2020-019AX,2025-04-20T11:02:29.982336,15.06391795,.0001444,53.0537,147.6484,91.7371,268.3783,0,U,45405,999,28114,.60075E-5,-.192E-5,0
STARLINK-1265,2020-019AY,2025-04-20T08:02:01.624128,15.06402231,.0001318,53.0531,148.2116,93.5346,266.5793,0,U,45406,999,28112,.19227E-3,.2584E-4,0
STARLINK-1275,2020-019AZ,2025-04-20T22:00:01.999584,15.78990960,.0006036,53.0409,55.2897,78.5161,11.0308,0,U,45407,999,596,.10211E-2,.188558E-2,0
STARLINK-1278,2020-019BA,2025-04-20T13:27:08.312832,15.06399314,.0001353,53.0527,177.2001,83.6445,276.4699,0,U,45408,999,28074,.16273E-2,.2404E-3,0
STARLINK-1282,2020-019BB,2025-04-19T01:28:28.136928,16.08785515,.0006226,53.0325,105.2447,40.8186,69.4183,0,U,45409,999,28160,.83973E-3,.749057E-2,.30908E-3
STARLINK-1296,2020-019BE,2025-04-20T11:18:25.384032,15.06388895,.0001319,53.0542,147.5984,89.9476,270.1664,0,U,45412,999,28114,.13401E-3,.1715E-4,0
STARLINK-1298,2020-019BF,2025-04-20T12:00:52.005024,15.06399464,.0001377,53.0531,147.4651,92.3412,267.7735,0,U,45413,999,28124,.15564E-3,.2038E-4,0
STARLINK-1309,2020-019BG,2025-04-20T11:39:39.037536,15.06399016,.0001462,53.0538,147.5356,79.1921,280.9233,0,U,45414,999,28113,.97439E-4,.117E-4,0
STARLINK-1316,2020-019BH,2025-04-20T09:05:44.383488,15.06420699,.0002383,53.0536,148.0155,143.0161,217.0993,0,U,45415,999,28115,.73304E-3,.1066E-3,0
STARLINK-1318,2020-019BJ,2025-04-20T11:28:59.331936,15.06445917,.0001181,53.0529,147.5656,84.6797,275.4327,0,U,45416,999,28115,.10727E-2,.15752E-3,0
STARLINK-1286,2020-019BK,2025-04-20T10:00:08.498592,15.06393925,.0001671,53.0539,177.8387,121.0626,239.0528,0,U,45417,999,28099,.63268E-4,.661E-5,0
STARLINK-1308,2020-019BM,2025-04-20T11:30:21.848256,15.06385774,.0001547,53.0555,177.5593,109.5952,250.5204,0,U,45419,999,28075,.12386E-3,.1563E-4,0
STARLINK-1329,2020-025A,2025-04-20T05:58:35.251104,15.06404303,.0001576,53.0535,118.5822,119.4951,240.6195,0,U,45531,999,27634,-.32297E-4,-.763E-5,0
STARLINK-1338,2020-025B,2025-04-20T07:50:05.489088,15.06393934,.0001372,53.0547,118.2541,95.2235,264.8910,0,U,45532,999,27635,.11422E-3,.142E-4,0
STARLINK-1350,2020-025E,2025-04-20T22:30:01.251936,15.28083705,.0002929,53.0748,98.7666,34.9976,325.1214,0,U,45535,999,27669,.11686E-2,.32224E-3,0
STARLINK-1352,2020-025F,2025-04-20T22:00:01.999584,15.62039337,.0001285,53.0496,98.8057,108.6476,339.6799,0,U,45536,999,578,.13497E-1,.1330412E-1,0
STARLINK-1362,2020-025H,2025-04-20T07:00:54.542016,15.06396367,.0001193,53.0528,118.1237,96.2117,263.9008,0,U,45538,999,27635,.29304E-3,.4086E-4,0
STARLINK-1368,2020-025K,2025-04-20T07:07:37.308576,15.06406146,.0001491,53.0537,118.3833,79.9336,280.1821,0,U,45540,999,27634,.16339E-3,.2153E-4,0
STARLINK-1371,2020-025M,2025-04-20T08:00:42.757344,15.06389755,.0001374,53.0540,118.2203,72.1717,287.9422,0,U,45542,999,27635,.76365E-4,.856E-5,0
STARLINK-1372,2020-025N,2025-04-20T07:18:14.842080,15.06405895,.0001737,53.0531,118.3489,103.8870,256.2312,0,U,45543,999,27544,.22476E-4,.53E-6,0
STARLINK-1373,2020-025P,2025-04-20T06:09:15.850080,15.06378024,.000162,53.0548,118.5661,107.0463,253.0704,0,U,45544,999,27634,.11836E-4,-.105E-5,0
STARLINK-1294,2020-025W,2025-04-20T23:26:29.426208,15.15972561,.000745,53.0526,92.3864,54.1521,306.0163,0,U,45551,999,27677,.18207E-2,.35245E-3,0
STARLINK-1323,2020-025Y,2025-04-20T06:33:07.962912,15.06388018,.0001401,53.0540,98.4907,93.5899,266.5250,0,U,45553,999,27533,.14508E-3,.1879E-4,0
STARLINK-1325,2020-025Z,2025-04-20T22:36:33.282432,15.26014943,.0005603,53.0628,82.3857,86.4817,273.6822,0,U,45554,999,27691,.99555E-3,.25703E-3,0
STARLINK-1327,2020-025AA,2025-04-20T05:29:26.119392,15.06387842,.0001373,53.0541,98.6905,82.2032,277.9112,0,U,45555,999,27661,.21032E-3,.2852E-4,0
STARLINK-1334,2020-025AB,2025-04-20T22:00:01.999584,15.83061445,.0006294,53.0472,47.1749,104.3788,193.4907,0,U,45556,999,27680,.80229E-3,.178489E-2,0
STARLINK-1336,2020-025AC,2025-04-20T22:33:49.839552,15.06401615,.0001487,53.0534,95.4956,93.1695,266.9464,0,U,45557,999,27672,.26558E-3,.3677E-4,0
STARLINK-1342,2020-025AD,2025-04-20T05:50:40.078752,15.06402186,.0001578,53.0532,98.6235,95.9676,264.1493,0,U,45558,999,27661,.21526E-3,.2926E-4,0
STARLINK-1355,2020-025AJ,2025-04-20T02:52:33.617856,15.65742402,.0001042,53.0496,61.8930,120.1025,240.0093,0,U,45563,999,27712,.75675E-3,.78182E-3,0
STARLINK-1356,2020-025AK,2025-04-20T05:34:43.999680,15.06401685,.0001626,53.0540,98.6740,88.2614,271.8561,0,U,45564,999,27661,.84046E-4,.971E-5,0
STARLINK-1357,2020-025AL,2025-04-20T05:24:07.782048,15.06394994,.0001356,53.0528,98.7068,96.6801,263.4342,0,U,45565,999,27661,.32682E-3,.4589E-4,0
STARLINK-1358,2020-025AM,2025-04-20T22:00:01.999584,15.94249957,.0005734,53.0447,44.7620,128.8771,346.7142,0,U,45566,999,609,.89708E-3,.34041E-2,.56322E-4
STARLINK-1361,2020-025AN,2025-04-20T21:56:39.708672,15.06413985,.0001604,53.0540,95.6112,101.5847,258.5322,0,U,45567,999,27672,.2873E-3,.4002E-4,0
STARLINK-1363,2020-025AP,2025-04-20T22:17:56.586624,15.06402178,.0001819,53.0544,95.7872,103.6802,256.4390,0,U,45568,999,27671,.10008E-3,.1209E-4,0
STARLINK-1366,2020-025AQ,2025-04-20T04:31:02.436096,15.06391208,.0001591,53.0545,98.8683,107.4966,252.6196,0,U,45569,999,27600,.48382E-4,.439E-5,0
STARLINK-1376,2020-025AR,2025-04-20T05:55:58.267488,15.06401059,.0001528,53.0544,98.6051,87.9070,272.2094,0,U,45570,999,27661,.16956E-3,.2245E-4,0
STARLINK-1320,2020-025AT,2025-04-20T21:34:17.067360,15.21821197,.0008116,53.0571,71.5449,66.1772,294.0073,0,U,45572,999,27645,.21919E-2,.50479E-3,0
STARLINK-1321,2020-025AU,2025-04-20T21:31:27.144480,15.06402275,.0001904,53.0549,85.6882,91.3380,268.7827,0,U,45573,999,27655,.18111E-3,.2417E-4,0
STARLINK-1328,2020-025AX,2025-04-20T22:45:44.661312,15.06406714,.0001402,53.0535,85.4584,95.7924,264.3225,0,U,45576,999,27687,-.82709E-5,-.405E-5,0
STARLINK-1331,2020-025AZ,2025-04-20T22:35:08.788416,15.06403706,.0001574,53.0545,85.4924,94.5704,265.5464,0,U,45578,999,27687,.13658E-3,.1754E-4,0
STARLINK-1332,2020-025BA,2025-04-20T22:00:01.999584,15.99460909,.0003551,53.0354,349.5124,202.2049,173.1815,0,U,45579,999,27760,.8646E-3,.437522E-2,.9264E-4
STARLINK-1333,2020-025BB,2025-04-20T22:44:26.940192,15.06391341,.0001471,53.0542,95.4636,96.5661,263.5496,0,U,45580,999,27672,.26248E-3,.3629E-4,0
STARLINK-1335,2020-025BC,2025-04-20T22:51:05.570784,15.06401607,.0001464,53.0534,85.4401,95.4032,264.7124,0,U,45581,999,27686,.62998E-3,.9115E-4,0
STARLINK-1337,2020-025BD,2025-04-20T04:16:26.913792,15.06385086,.0001433,53.0548,88.9146,97.4867,262.6285,0,U,45582,999,27614,.21264E-3,.2886E-4,0
STARLINK-1347,2020-025BH,2025-04-20T21:36:45.336672,15.06412086,.0001469,53.0536,85.6715,90.3868,269.7290,0,U,45586,999,27624,.30317E-3,.4238E-4,0
STARLINK-1349,2020-025BJ,2025-04-20T22:29:50.201376,15.06410031,.0001575,53.0538,85.5092,95.1372,264.9797,0,U,45587,999,27686,.44681E-3,.6382E-4,0
STARLINK-1360,2020-025BK,2025-04-20T21:42:46.419552,15.53850868,.0001706,53.0532,66.5677,86.1635,273.9570,0,U,45588,999,27712,.69566E-3,.45313E-3,0
STARLINK-1364,2020-025BL,2025-04-20T05:57:17.517024,15.06394342,.0001521,53.0548,88.5998,87.1481,272.9682,0,U,45589,999,27675,.19266E-3,.2589E-4,0
STARLINK-1365,2020-025BM,2025-04-20T20:39:42.331104,15.06396449,.0001384,53.0540,115.8557,92.1533,267.9614,0,U,45590,999,27644,-.5359E-4,-.1079E-4,0
STARLINK-1443,2020-035D,2025-04-20T04:23:04.700256,15.06398370,.0001467,53.0547,78.8933,87.5946,272.5211,0,U,45660,999,26997,.10647E-3,.1305E-4,0
STARLINK-1446,2020-035G,2025-04-20T03:41:07.376640,15.19721653,.0004971,53.0501,68.5612,355.9768,4.1186,0,U,45663,999,27011,.91198E-3,.19464E-3,0
STARLINK-1448,2020-035J,2025-04-20T21:59:18.486816,15.06410605,.0001662,53.0557,75.6020,99.8693,260.2484,0,U,45665,999,27007,-.19149E-4,-.567E-5,0
STARLINK-1449,2020-035K,2025-04-20T22:00:01.999584,15.95584190,.0000671,53.0184,344.1599,164.1487,20.0133,0,U,45666,999,607,.10749E-2,.438328E-2,.88635E-4
STARLINK-1451,2020-035M,2025-04-20T22:04:40.551456,15.06406234,.0001473,53.0552,75.9021,95.9677,264.1479,0,U,45668,999,27008,.1791E-3,.2388E-4,0
STARLINK-1452,2020-035N,2025-04-20T05:01:26.434272,15.12462805,.0002736,53.0530,76.6841,70.9303,289.1985,0,U,45669,999,27000,.36387E-2,.64298E-3,0
STARLINK-1453,2020-035P,2025-04-20T01:37:13.469664,15.06412756,.0001058,53.0554,49.4133,95.4029,264.7081,0,U,45670,999,27026,.11188E-2,.16428E-3,0
STARLINK-1454,2020-035Q,2025-04-20T03:30:00.453312,15.06390165,.0001453,53.0539,79.0583,109.2473,250.8673,0,U,45671,999,26995,.23431E-3,.3209E-4,0
STARLINK-1456,2020-035S,2025-04-20T21:22:10.274880,15.06421508,.0001413,53.0534,75.7182,83.1212,276.9938,0,U,45673,999,27008,.61981E-3,.8968E-4,0
STARLINK-1457,2020-035T,2025-04-20T21:32:46.664448,15.06398977,.0001659,53.0549,75.6855,94.2642,265.8536,0,U,45674,999,27005,-.5665E-4,-.1125E-4,0
STARLINK-1458,2020-035U,2025-04-20T05:21:28.097568,15.06394314,.0001415,53.0543,78.7141,98.8675,261.2474,0,U,45675,999,26994,.16652E-3,.2199E-4,0
STARLINK-1460,2020-035V,2025-04-20T22:09:55.808640,15.06410462,.0001608,53.0548,75.5649,102.3354,257.7815,0,U,45676,999,27004,.21915E-3,.2985E-4,0
STARLINK-1392,2020-035W,2025-04-20T04:54:55.794816,15.06391094,.0001631,53.0547,78.7938,103.5636,256.5535,0,U,45677,999,26956,.82131E-4,.942E-5,0
STARLINK-1394,2020-035Y,2025-04-20T03:15:24.777216,15.06388917,.0001407,53.0544,69.1079,82.4515,277.6634,0,U,45679,999,27010,.18288E-3,.2443E-4,0
STARLINK-1395,2020-035Z,2025-04-18T04:13:15.714048,16.05110715,.0003792,53.0411,27.4195,226.0562,222.7659,0,U,45680,999,27010,.94909E-3,.67102E-2,.23106E-3
STARLINK-1397,2020-035AB,2025-04-20T07:50:57.434496,15.94662001,.0004054,53.0470,21.8884,195.3415,164.7490,0,U,45682,999,27077,.10136E-2,.393324E-2,.72289E-4
STARLINK-1402,2020-035AE,2025-04-20T02:24:11.312352,15.06395949,.0001754,53.0543,63.6833,88.3785,271.7405,0,U,45685,999,27018,.36019E-3,.5087E-4,0
STARLINK-1404,2020-035AF,2025-04-20T21:23:29.353344,15.06418146,.0001498,53.0541,65.7118,84.9630,275.1530,0,U,45686,999,27022,.2449E-3,.337E-4,0
STARLINK-1413,2020-035AJ,2025-04-20T20:14:29.610528,15.06408197,.0001591,53.0546,65.9290,106.0260,254.0904,0,U,45689,999,27012,.10122E-3,.1227E-4,0
STARLINK-1417,2020-035AN,2025-04-20T21:44:44.568960,15.06391367,.0001929,53.0574,65.6522,103.0471,257.0733,0,U,45693,999,27021,.41054E-4,.33E-5,0
STARLINK-1420,2020-035AQ,2025-04-20T20:10:27.514272,15.06414869,.000096,53.0557,45.9260,98.1248,261.9850,0,U,45695,999,27049,-.2233E-3,-.3607E-4,0
STARLINK-1422,2020-035AR,2025-04-20T20:25:06.510720,15.06403335,.0001536,53.0545,65.8976,103.5575,256.5585,0,U,45696,999,27020,.20046E-3,.2706E-4,0
STARLINK-1351,2020-035AS,2025-04-20T19:50:35.053440,15.06397547,.0001429,53.0555,45.9979,103.7842,256.3306,0,U,45697,999,27049,.21324E-3,.2896E-4,0
STARLINK-1398,2020-035AU,2025-04-20T22:00:01.999584,15.12093944,.0001588,53.0545,45.4423,85.2595,244.2631,0,U,45699,999,579,.37113E-1,.693127E-2,0
STARLINK-1400,2020-035AV,2025-04-20T01:42:32.092128,15.06392943,.0001499,53.0552,49.3957,79.5989,280.5168,0,U,45700,999,27037,.31176E-3,.4364E-4,0
STARLINK-1403,2020-035AW,2025-04-20T19:55:56.531424,15.06392759,.0001896,53.0550,45.9912,95.3239,264.7966,0,U,45701,999,27048,-.36482E-3,-.571E-4,0
STARLINK-1405,2020-035AX,2025-04-20T01:38:46.361760,15.36485614,.0007392,53.0311,33.6987,117.7154,242.4598,0,U,45702,999,27059,.37906E-2,.139178E-2,0
STARLINK-1407,2020-035AY,2025-04-20T00:53:19.265856,15.22181798,.0007784,53.0522,40.0454,94.3365,265.8521,0,U,45703,999,27050,.35834E-2,.83998E-3,0
STARLINK-1411,2020-035BB,2025-04-20T01:21:17.260992,15.06396855,.000139,53.0538,49.4621,56.2928,303.8193,0,U,45706,999,27036,.79475E-3,.11575E-3,0
STARLINK-1412,2020-035BC,2025-04-20T22:00:01.999584,15.79321507,.0001884,53.0522,342.1191,204.0090,285.3573,0,U,45707,999,608,.81034E-3,.150961E-2,0
STARLINK-1423,2020-035BF,2025-04-20T03:02:08.234880,15.06385403,.0001504,53.0567,49.1475,94.7310,265.3851,0,U,45710,999,27038,.18059E-4,-.13E-6,0
STARLINK-1433,2020-035BG,2025-04-20T20:06:31.673376,15.06411658,.0001548,53.0552,45.9506,102.6120,257.5042,0,U,45711,999,27048,.50177E-3,.7202E-4,0
STARLINK-1434,2020-035BH,2025-04-20T20:01:12.646560,15.06421140,.0001424,53.0552,45.9729,87.3728,272.7424,0,U,45712,999,27049,.3874E-3,.5497E-4,0
STARLINK-1465,2020-038B,2025-04-20T19:18:45.392256,15.06386016,.0002329,53.0530,246.1049,86.6258,273.4997,0,U,45731,999,26752,.13898E-3,.1788E-4,0
STARLINK-1471,2020-038F,2025-04-20T16:52:12.364032,15.33256123,.0000482,53.0541,227.8061,160.2405,199.8615,0,U,45735,999,26777,.60715E-3,.19465E-3,0
STARLINK-1474,2020-038J,2025-04-20T15:46:26.490720,15.48653875,.0002589,53.0435,212.6966,344.1450,15.9475,0,U,45738,999,26798,.70819E-3,.38241E-3,0
STARLINK-1475,2020-038K,2025-04-20T11:08:27.551328,15.33293326,.0001678,53.0610,169.7374,281.9301,78.1512,0,U,45739,999,26857,.57956E-3,.18584E-3,0
STARLINK-1480,2020-038M,2025-04-20T18:52:13.133568,15.06401919,.0001136,53.0537,246.1860,63.2174,296.8931,0,U,45741,999,26753,.34943E-3,.4927E-4,0
STARLINK-1481,2020-038N,2025-04-20T22:00:01.999584,15.55931885,.0003806,53.0496,212.0060,314.9072,347.1284,0,U,45742,999,26913,.14583E-2,.1039E-2,0
STARLINK-1500,2020-038Q,2025-04-20T17:59:05.248320,15.09380738,.0001002,53.0525,245.4567,217.8279,142.2641,0,U,45744,999,26753,.80732E-3,.12776E-3,0
STARLINK-1503,2020-038R,2025-04-20T22:00:01.999584,15.92344573,.0008735,53.0427,209.3647,23.0233,84.4477,0,U,45745,999,597,.91784E-3,.315395E-2,.48828E-4
STARLINK-1504,2020-038S,2025-04-20T16:18:22.320864,15.24931410,.0002832,53.0300,224.6429,241.4477,118.6235,0,U,45746,999,26781,.95936E-3,.23944E-3,0
STARLINK-1506,2020-038T,2025-04-20T17:51:33.092064,15.13770463,.0002371,53.0532,243.2640,21.5420,338.5671,0,U,45747,999,26756,.24134E-2,.44013E-3,0
STARLINK-1507,2020-038U,2025-04-20T22:00:01.999584,15.75531117,.0007779,53.0371,173.9487,324.9353,312.9811,0,U,45748,999,26948,.12247E-2,.194232E-2,0
STARLINK-1464,2020-038X,2025-04-20T17:19:19.704576,15.06391624,.0001167,53.0539,226.4775,99.4043,260.7078,0,U,45751,999,26780,-.28495E-4,-.706E-5,0
STARLINK-1476,2020-038Z,2025-04-20T15:05:11.881536,15.51432750,.0007621,53.0347,195.3746,253.3623,106.6549,0,U,45753,999,26823,.19823E-2,.120379E-2,0
STARLINK-1477,2020-038AA,2025-04-20T17:40:34.147776,15.06411519,.0001257,53.0528,226.4106,95.8566,264.2567,0,U,45754,999,26780,.69879E-3,.10145E-3,0
STARLINK-1478,2020-038AB,2025-04-20T18:07:05.835360,15.06390775,.0001301,53.0535,226.3266,97.7115,262.4021,0,U,45755,999,26779,-.13848E-3,-.2343E-4,0
STARLINK-1484,2020-038AC,2025-04-20T14:13:16.734720,15.34883094,.0003112,53.0236,187.8697,300.9086,59.1608,0,U,45756,999,26832,.13186E-2,.45144E-3,0
STARLINK-1487,2020-038AE,2025-04-20T22:51:39.182112,15.67534664,.0005947,53.0234,84.2596,65.6068,294.5567,0,U,45758,999,26981,.80745E-3,.89945E-3,0
STARLINK-1493,2020-038AF,2025-04-20T11:29:00.862080,15.06396732,.0001182,53.0527,227.5681,101.5825,258.5296,0,U,45759,999,26775,.29111E-3,.4057E-4,0
STARLINK-1494,2020-038AG,2025-04-20T17:56:30.314976,15.06385193,.0002162,53.0545,226.3516,134.4905,225.6261,0,U,45760,999,26780,.6485E-4,.684E-5,0
STARLINK-1502,2020-038AL,2025-04-20T17:03:24.053184,15.06397710,.0000504,53.0534,226.5244,131.6845,228.4187,0,U,45764,999,26780,-.74853E-4,-.1396E-4,0
STARLINK-1470,2020-038AU,2025-04-20T16:20:14.322048,15.07099616,.0001956,53.0535,206.6379,72.4123,287.7080,0,U,45772,999,26807,.22844E-2,.34564E-3,0
STARLINK-1482,2020-038AV,2025-04-20T11:26:22.752672,15.06394842,.0001087,53.0536,207.5775,81.0460,279.0652,0,U,45773,999,26804,.37242E-3,.5269E-4,0
STARLINK-1485,2020-038AW,2025-04-20T15:30:33.236928,15.06394928,.0001427,53.0545,206.8153,75.3526,284.7621,0,U,45774,999,26806,.12899E-3,.164E-4,0
STARLINK-1489,2020-038AY,2025-04-20T22:00:01.999584,15.72093516,.0004428,53.0348,139.1192,345.8900,9.1390,0,U,45776,999,27016,.17968E-2,.247304E-2,0
STARLINK-1491,2020-038BA,2025-04-20T12:32:19.540896,15.61380218,.0006167,53.0407,161.5529,4.0460,356.0601,0,U,45778,999,26868,.9729E-3,.84878E-3,0
STARLINK-1496,2020-038BC,2025-04-20T15:25:12.654912,15.06382890,.0001017,53.0528,206.8309,117.2821,242.8272,0,U,45780,999,26805,.56036E-3,.8071E-4,0
STARLINK-1497,2020-038BD,2025-04-20T12:08:50.644608,15.25276790,.0007282,53.0482,193.8609,302.9197,57.1099,0,U,45781,999,26823,.95222E-3,.24026E-3,0
STARLINK-1510,2020-038BG,2025-04-20T14:00:22.106880,15.32605062,.000841,53.0424,185.5168,278.5461,81.4587,0,U,45784,999,26836,.21814E-2,.69994E-3,0
STARLINK-1513,2020-038BJ,2025-04-20T11:21:04.317696,15.06389892,.0001546,53.0533,207.5935,48.0390,312.0731,0,U,45786,999,26804,.34337E-3,.4835E-4,0
STARLINK-1517,2020-038BK,2025-04-20T14:22:29.874432,15.83111049,.0005281,53.0445,187.6495,20.3043,339.8188,0,U,45787,999,26833,.88266E-3,.197253E-2,0
STARLINK-1522,2020-055A,2025-04-20T09:17:36.762720,15.06412912,.00014,53.0533,137.9805,91.6855,268.4295,0,U,46027,999,26015,.32899E-3,.4624E-4,0
STARLINK-1523,2020-055B,2025-04-20T11:14:26.394720,15.06421671,.0001316,53.0529,137.6131,74.0267,286.0867,0,U,46028,999,26018,.75307E-3,.1096E-3,0
STARLINK-1526,2020-055C,2025-04-20T07:52:44.956704,15.06401638,.0001217,53.0528,138.2423,103.3909,256.7215,0,U,46029,999,26015,.63766E-3,.923E-4,0
STARLINK-1555,2020-055F,2025-04-20T12:18:07.944480,15.06391995,.0001338,53.0537,137.4180,93.7438,266.3704,0,U,46032,999,26018,.16995E-3,.225E-4,0
STARLINK-1556,2020-055G,2025-04-20T11:51:36.167904,15.06398781,.0001375,53.0538,137.4953,72.8182,287.2957,0,U,46033,999,26015,.42288E-3,.6023E-4,0
STARLINK-1557,2020-055H,2025-04-20T10:21:20.751552,15.06399326,.0001365,53.0531,137.7806,96.9589,263.1556,0,U,46034,999,26014,.14699E-3,.1909E-4,0
STARLINK-1558,2020-055J,2025-04-20T08:56:27.880224,15.06398352,.0001767,53.0536,138.0421,59.5289,300.5874,0,U,46035,999,26016,.40761E-3,.5795E-4,0
STARLINK-1560,2020-055K,2025-04-20T08:35:12.415776,15.06398059,.0001519,53.0533,138.1092,91.3377,268.7786,0,U,46036,999,26016,.97052E-4,.1164E-4,0
STARLINK-1565,2020-055L,2025-04-20T22:00:01.999584,15.84831094,.001121,53.0144,98.7674,67.5960,353.5794,0,U,46037,999,589,.38578E-2,.1034261E-1,0
STARLINK-1567,2020-055M,2025-04-20T12:02:12.847776,15.06399627,.0001353,53.0534,137.4633,74.6407,285.4732,0,U,46038,999,26017,.41121E-3,.5849E-4,0
STARLINK-1569,2020-055N,2025-04-20T12:12:48.038976,15.06392581,.0001317,53.0533,137.4337,74.1147,285.9987,0,U,46039,999,26017,-.21291E-3,-.3451E-4,0
STARLINK-1582,2020-055S,2025-04-20T09:12:22.569984,15.06362123,.0001715,53.0530,137.9969,50.5579,309.5562,0,U,46043,999,26015,-.45822E-3,-.7093E-4,0
STARLINK-1591,2020-055U,2025-04-20T11:25:03.777888,15.06399131,.0001447,53.0530,137.5804,73.4822,286.6326,0,U,46045,999,26015,.54109E-3,.7787E-4,0
STARLINK-1524,2020-055W,2025-04-20T08:41:49.099776,15.06394169,.0001269,53.0534,128.0925,93.4916,266.6218,0,U,46047,999,26029,-.24219E-3,-.3886E-4,0
STARLINK-1527,2020-055X,2025-04-20T08:36:31.996224,15.06397829,.0001256,53.0530,128.1078,86.7267,273.3865,0,U,46048,999,26027,.17748E-3,.2363E-4,0
STARLINK-1540,2020-055AA,2025-04-20T07:48:45.842112,15.06410146,.0001366,53.0534,128.2542,90.6000,269.5145,0,U,46051,999,26030,.32357E-3,.4543E-4,0
STARLINK-1541,2020-055AB,2025-04-20T07:27:31.617504,15.06398300,.0001621,53.0546,128.3226,50.6349,309.4783,0,U,46052,999,26026,.37613E-3,.5325E-4,0
STARLINK-1543,2020-055AC,2025-04-20T07:32:50.410176,15.06392843,.0001458,53.0536,128.3073,84.6865,275.4290,0,U,46053,999,26029,.27793E-3,.386E-4,0
STARLINK-1548,2020-055AD,2025-04-20T07:43:24.926592,15.06389627,.0001461,53.0540,128.2703,85.3763,274.7393,0,U,46054,999,26029,-.56412E-3,-.8672E-4,0
STARLINK-1554,2020-055AE,2025-04-20T07:22:13.673280,15.06392839,.0001446,53.0531,128.3370,95.8486,264.2668,0,U,46055,999,26029,.11479E-3,.1428E-4,0
STARLINK-1564,2020-055AH,2025-04-20T07:38:13.712928,15.06402294,.0002018,53.0531,128.7532,66.9884,293.1318,0,U,46058,999,26028,.37663E-3,.5333E-4,0
STARLINK-1570,2020-055AJ,2025-04-20T11:31:41.830464,15.06399864,.0001396,53.0524,127.5570,76.7598,283.3546,0,U,46059,999,26027,.39346E-4,.305E-5,0
STARLINK-1572,2020-055AK,2025-04-20T11:26:22.921152,15.06391052,.0001344,53.0541,127.5759,89.6191,270.4951,0,U,46060,999,26028,.18586E-3,.2487E-4,0
STARLINK-1573,2020-055AL,2025-04-20T12:56:35.875104,15.06447512,.00011,53.0543,127.3295,107.2614,252.8495,0,U,46061,999,26032,.12869E-2,.18963E-3,0
STARLINK-1577,2020-055AN,2025-04-20T08:47:08.862720,15.06396264,.0001337,53.0534,128.0751,96.5698,263.5443,0,U,46063,999,26029,.33638E-3,.4732E-4,0
STARLINK-1583,2020-055AP,2025-04-20T07:59:22.681824,15.06394350,.0001442,53.0541,128.2188,85.5677,274.5476,0,U,46064,999,26029,.71948E-4,.79E-5,0
STARLINK-1525,2020-055AR,2025-04-20T06:21:11.096064,15.06411548,.000144,53.0535,108.5301,77.4822,282.6328,0,U,46066,999,26055,.27922E-3,.3881E-4,0
